"id","goalteam","changed_result","player_name","player_img","player_profile","status","time"
"18102","HT","1=0","Andy Hunt","https://thumb.resfu.com/img_data/players/small/265669.jpg?size=37x&5","/jugador/2001/Hunt-265669","goal","10'"
"18102","HT","2=0","John Robinson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/John-Robinson","goal","42'"
"18102","HT","3=0","Kinsella","https://thumb.resfu.com/img_data/players/small/265473.jpg?size=37x&5","/jugador/2001/Kinsella-265473","goal","72'"
"18102","HT","4=0","G. Stuart","https://thumb.resfu.com/img_data/players/small/265450.jpg?size=37x&5","/jugador/2001/Stuart-265450","goal","80'"
"18103","HT","1=0","J. Hasselbaink","https://thumb.resfu.com/img_data/players/small/258278.jpg?size=37x&5","/jugador/2001/Hasselbaink-258278","goal","31'"
"18103","AT","1=1","P. Di Canio","https://thumb.resfu.com/img_data/players/small/9757.jpg?size=37x&5","/jugador/2001/Paolo-Di-Canio","goal","48'"
"18103","HT","2=1","G. Zola","https://thumb.resfu.com/img_data/players/small/264570.jpg?size=37x&5","/jugador/2001/Zola-264570","goal","59'"
"18103","HT","3=1","M. Stanic","https://thumb.resfu.com/img_data/players/small/258893.jpg?size=37x&5","/jugador/2001/Stanic-258893","goal","78'"
"18103","AT","3=2","F. Kanout","https://thumb.resfu.com/img_data/players/small/7534.jpg?size=37x&5","/jugador/2001/F-Kanoute-7534","goal","85'"
"18103","HT","4=2","M. Stanic","https://thumb.resfu.com/img_data/players/small/258893.jpg?size=37x&5","/jugador/2001/Stanic-258893","goal","90'"
"18104","AT","0=1","J. Job","https://thumb.resfu.com/img_data/players/small/3369.jpg?size=37x&5","/jugador/2001/Joseph-Desire-Job","goal","20'"
"18104","HT","1=1","J. Eustace","https://thumb.resfu.com/img_data/players/small/10628.jpg?size=37x&5","/jugador/2001/J-Eustace-10628","goal","41'"
"18104","AT","1=2","A. Boksic","https://thumb.resfu.com/img_data/players/small/264964.jpg?size=37x&5","/jugador/2001/Boksic-264964","goal","59'"
"18104","AT","1=3","A. Boksic","https://thumb.resfu.com/img_data/players/small/264964.jpg?size=37x&5","/jugador/2001/Boksic-264964","goal","62'"
"18104","HT","1=3","D. Thompson","https://thumb.resfu.com/img_data/players/small/9445.jpg?size=37x&5","/jugador/2001/David-Thompson","yellowbeforredcard","71'"
"18105","AT","0=1","H. Kachloul","https://thumb.resfu.com/img_data/players/small/265478.jpg?size=37x&5","/jugador/2001/Kachloul-265478","goal","15'"
"18105","AT","0=2","H. Kachloul","https://thumb.resfu.com/img_data/players/small/265478.jpg?size=37x&5","/jugador/2001/Kachloul-265478","goal","22'"
"18105","HT","1=2","B. Strupar","https://thumb.resfu.com/img_data/players/small/265596.jpg?size=37x&5","/jugador/2001/Strupar-265596","goal","32'"
"18105","HT","2=2","D. Burton","https://thumb.resfu.com/img_data/players/small/9752.jpg?size=37x&5","/jugador/2001/D-Burton-9752","goal","49'"
"18106","HT","1=0","A. Smith","https://thumb.resfu.com/img_data/players/small/599.jpg?size=37x&5","/jugador/2001/A-Smith-599","goal","16'"
"18106","HT","2=0","A. Smith","https://thumb.resfu.com/img_data/players/small/599.jpg?size=37x&5","/jugador/2001/A-Smith-599","goal","37'"
"18108","HT","1=0","E. Heskey","https://thumb.resfu.com/img_data/players/small/544.jpg?size=37x&5","/jugador/2001/E-Heskey-544","goal","67'"
"18109","HT","1=0","Niall Quinn","https://thumb.resfu.com/img_data/players/small/265531.jpg?size=37x&5","/jugador/2001/Quinn-265531","goal","53'"
"18109","AT","1=0","P. Vieira","https://thumb.resfu.com/img_data/players/small/1174.jpg?size=37x&5","/jugador/2001/Patrick-Vieira","redcard","90'"
"18110","AT","0=1","Venus","https://thumb.resfu.com/img_data/players/small/265609.jpg?size=37x&5","/jugador/2001/Venus-265609","goal","9'"
"18110","HT","1=1","Darren Anderton","https://thumb.resfu.com/img_data/players/small/9554.jpg?size=37x&5","/jugador/2001/Darren-Anderton","goal","30'"
"18110","HT","2=1","S. Carr","https://thumb.resfu.com/img_data/players/small/94.jpg?size=37x&5","/jugador/2001/Stephen-Carr","goal","31'"
"18110","HT","3=1","Les Ferdinand","https://thumb.resfu.com/img_data/players/small/9760.jpg?size=37x&5","/jugador/2001/Les-Ferdinand","goal","82'"
"18111","HT","1=0","R. Johnsen","https://thumb.resfu.com/img_data/players/small/265453.jpg?size=37x&5","/jugador/2001/Johnsen-265453","goal","20'"
"18111","HT","2=0","Andrew Cole","https://thumb.resfu.com/img_data/players/small/9461.jpg?size=37x&5","/jugador/2001/Andy-Cole","goal","69'"
"18112","HT","1=0","Lauren","https://thumb.resfu.com/img_data/players/small/174.jpg?size=37x&5","/jugador/2001/Laureano-Bisan-Etame-Mayer","goal","8'"
"18112","AT","1=0","G. Mcallister","https://thumb.resfu.com/img_data/players/small/265603.jpg?size=37x&5","/jugador/2001/Mcallister-265603","redcard","39'"
"18112","HT","1=0","P. Vieira","https://thumb.resfu.com/img_data/players/small/1174.jpg?size=37x&5","/jugador/2001/Patrick-Vieira","yellowbeforredcard","74'"
"18112","HT","2=0","Thierry Henry","https://thumb.resfu.com/img_data/players/small/23567.jpg?size=37x&5","/jugador/2001/T-Henry-23567","goal","90'"
"18113","HT","1=0","D. Windass","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Dean-Windass","goal","24'"
"18113","HT","2=0","Benito Carbone","https://thumb.resfu.com/img_data/players/small/264638.jpg?size=37x&5","/jugador/2001/Carbone-264638","goal","74'"
"18114","HT","1=0","Fabian Wilnis","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Fabian-Wilnis","goal","6'"
"18114","AT","1=1","D. Beckham","https://thumb.resfu.com/img_data/players/small/72555.jpg?size=37x&5","/jugador/2001/D-Beckham-72555","goal","39'"
"18115","AT","0=1","O. Leonhardsen","https://thumb.resfu.com/img_data/players/small/265532.jpg?size=37x&5","/jugador/2001/Leonhardsen-265532","goal","41'"
"18115","HT","1=1","Summerbell","https://thumb.resfu.com/img_data/players/small/265697.jpg?size=37x&5","/jugador/2001/Summerbell-265697","goal","59'"
"18116","AT","0=0","Tiler","https://thumb.resfu.com/img_data/players/small/265668.jpg?size=37x&5","/jugador/2001/Tiler-265668","yellowbeforredcard","38'"
"18116","HT","1=0","F. Jeffers","https://thumb.resfu.com/img_data/players/small/9471.jpg?size=37x&5","/jugador/2001/Francis-Jeffers","goal","54'"
"18116","HT","2=0","Duncan Ferguson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Duncan-Ferguson","goal","84'"
"18116","HT","3=0","Duncan Ferguson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Duncan-Ferguson","goal","90'"
"18117","AT","0=1","C. Bellamy","https://thumb.resfu.com/img_data/players/small/500.jpg?size=37x&5","/jugador/2001/C-Bellamy-500","goal","20'"
"18117","HT","1=1","J. Tessem","https://thumb.resfu.com/img_data/players/small/265480.jpg?size=37x&5","/jugador/2001/Tessem-265480","goal","52'"
"18117","AT","1=2","Cdric Roussel","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Cedric-Roussel","goal","62'"
"18118","HT","0=0","I. Stimac","https://thumb.resfu.com/img_data/players/small/258943.jpg?size=37x&5","/jugador/2001/Stimac-258943","yellowbeforredcard","45'"
"18118","AT","0=1","Darren Eadie","https://thumb.resfu.com/img_data/players/small/265683.jpg?size=37x&5","/jugador/2001/Eadie-265683","goal","54'"
"18119","HT","1=0","P. Wanchope","https://thumb.resfu.com/img_data/players/small/257747.jpg?size=37x&5","/jugador/2001/Wanchope-257747","goal","4'"
"18119","HT","2=0","A. Haland","https://thumb.resfu.com/img_data/players/small/265672.jpg?size=37x&5","/jugador/2001/Haland-265672","goal","23'"
"18119","AT","2=1","Niall Quinn","https://thumb.resfu.com/img_data/players/small/265531.jpg?size=37x&5","/jugador/2001/Quinn-265531","goal","64'"
"18119","AT","2=2","K. Phillips","https://thumb.resfu.com/img_data/players/small/9482.jpg?size=37x&5","/jugador/2001/K-Phillips-9482","goal","67'"
"18119","HT","3=2","P. Wanchope","https://thumb.resfu.com/img_data/players/small/257747.jpg?size=37x&5","/jugador/2001/Wanchope-257747","goal","78'"
"18119","HT","4=2","P. Wanchope","https://thumb.resfu.com/img_data/players/small/257747.jpg?size=37x&5","/jugador/2001/Wanchope-257747","goal","88'"
"18120","HT","1=0","C. Cort","https://thumb.resfu.com/img_data/players/small/265515.jpg?size=37x&5","/jugador/2001/Cort-265515","goal","5'"
"18120","AT","1=1","B. Strupar","https://thumb.resfu.com/img_data/players/small/265596.jpg?size=37x&5","/jugador/2001/Strupar-265596","goal","45'"
"18120","HT","2=1","C. Cordone","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/C-Cordone-136450","goal","46'"
"18120","HT","3=1","Stephen Glass","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Stephen-Glass","goal","55'"
"18120","HT","3=1","Warren Barton","https://thumb.resfu.com/img_data/players/small/265611.jpg?size=37x&5","/jugador/2001/Barton-265611","redcard","78'"
"18120","AT","3=2","S. Johnson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/S-Johnson-265518","goal","83'"
"18121","HT","1=0","Paul Merson","https://thumb.resfu.com/img_data/players/small/265602.jpg?size=37x&5","/jugador/2001/Merson-265602","goal","24'"
"18121","AT","1=1","L. Bowyer","https://thumb.resfu.com/img_data/players/small/291.jpg?size=37x&5","/jugador/2001/Lee-Bowyer","goal","28'"
"18121","AT","1=2","I. Harte","https://thumb.resfu.com/img_data/players/small/145.jpg?size=37x&5","/jugador/2001/I-Harte-145","goal","75'"
"18123","HT","1=0","F. Jeffers","https://thumb.resfu.com/img_data/players/small/9471.jpg?size=37x&5","/jugador/2001/Francis-Jeffers","goal","38'"
"18123","HT","2=0","T. Gravesen","https://thumb.resfu.com/img_data/players/small/355.jpg?size=37x&5","/jugador/2001/Thomas-Gravesen","goal","40'"
"18123","AT","2=1","Dean Sturridge","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Dean-Sturridge","goal","52'"
"18123","AT","2=2","B. Strupar","https://thumb.resfu.com/img_data/players/small/265596.jpg?size=37x&5","/jugador/2001/Strupar-265596","goal","68'"
"18124","HT","1=0","T. Bramble","https://thumb.resfu.com/img_data/players/small/85.jpg?size=37x&5","/jugador/2001/T-Bramble-85","goal","52'"
"18125","HT","0=1","Edghill","https://thumb.resfu.com/img_data/players/small/265670.jpg?size=37x&5","/jugador/2001/Edghill-265670","owngoal","23'"
"18125","AT","0=2","C. Bellamy","https://thumb.resfu.com/img_data/players/small/500.jpg?size=37x&5","/jugador/2001/C-Bellamy-500","goal","45'"
"18125","HT","1=2","Kevin Horlock","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Kevin-Horlock","goal","78'"
"18126","AT","0=1","L. Bowyer","https://thumb.resfu.com/img_data/players/small/291.jpg?size=37x&5","/jugador/2001/Lee-Bowyer","goal","6'"
"18126","AT","0=2","A. Smith","https://thumb.resfu.com/img_data/players/small/599.jpg?size=37x&5","/jugador/2001/A-Smith-599","goal","12'"
"18126","HT","1=2","Stamp","https://thumb.resfu.com/img_data/players/small/265614.jpg?size=37x&5","/jugador/2001/Stamp-265614","goal","82'"
"18127","HT","1=0","Gary Speed","https://thumb.resfu.com/img_data/players/small/465.jpg?size=37x&5","/jugador/2001/Gary-Speed","goal","9'"
"18127","HT","2=0","C. Cordone","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/C-Cordone-136450","goal","66'"
"18128","AT","0=1","M. Owen","https://thumb.resfu.com/img_data/players/small/581.jpg?size=37x&5","/jugador/2001/M-Owen-581","goal","24'"
"18128","AT","0=2","S. Hyypi","https://thumb.resfu.com/img_data/players/small/159.jpg?size=37x&5","/jugador/2001/Sami-Hyypia","goal","55'"
"18128","AT","0=3","M. Owen","https://thumb.resfu.com/img_data/players/small/581.jpg?size=37x&5","/jugador/2001/M-Owen-581","goal","64'"
"18128","HT","1=3","M. Pahars","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Marian-Pahars","goal","73'"
"18128","HT","2=3","T. El-Khalej","https://thumb.resfu.com/img_data/players/small/265528.jpg?size=37x&5","/jugador/2001/El-Khalej-265528","goal","85'"
"18128","HT","3=3","M. Pahars","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Marian-Pahars","goal","90'"
"18129","AT","0=1","D. Beckham","https://thumb.resfu.com/img_data/players/small/72555.jpg?size=37x&5","/jugador/2001/D-Beckham-72555","goal","6'"
"18129","AT","0=2","Andrew Cole","https://thumb.resfu.com/img_data/players/small/9461.jpg?size=37x&5","/jugador/2001/Andy-Cole","goal","49'"
"18129","HT","1=2","P. Di Canio","https://thumb.resfu.com/img_data/players/small/9757.jpg?size=37x&5","/jugador/2001/Paolo-Di-Canio","goal","86'"
"18129","HT","2=2","D. Suker","https://thumb.resfu.com/img_data/players/small/258363.jpg?size=37x&5","/jugador/2001/Suker-258363","goal","89'"
"18130","HT","1=0","P. Vieira","https://thumb.resfu.com/img_data/players/small/1174.jpg?size=37x&5","/jugador/2001/Patrick-Vieira","goal","19'"
"18130","AT","1=1","Andy Hunt","https://thumb.resfu.com/img_data/players/small/265669.jpg?size=37x&5","/jugador/2001/Hunt-265669","goal","24'"
"18130","AT","1=2","Andy Hunt","https://thumb.resfu.com/img_data/players/small/265669.jpg?size=37x&5","/jugador/2001/Hunt-265669","goal","31'"
"18130","HT","2=2","Thierry Henry","https://thumb.resfu.com/img_data/players/small/23567.jpg?size=37x&5","/jugador/2001/T-Henry-23567","goal","46'"
"18130","AT","2=3","G. Stuart","https://thumb.resfu.com/img_data/players/small/265450.jpg?size=37x&5","/jugador/2001/Stuart-265450","goal","58'"
"18130","HT","3=3","P. Vieira","https://thumb.resfu.com/img_data/players/small/1174.jpg?size=37x&5","/jugador/2001/Patrick-Vieira","goal","61'"
"18130","HT","4=3","Thierry Henry","https://thumb.resfu.com/img_data/players/small/23567.jpg?size=37x&5","/jugador/2001/T-Henry-23567","goal","67'"
"18130","HT","5=3","Sylvinho","https://thumb.resfu.com/img_data/players/small/7326.jpg?size=37x&5","/jugador/2001/Sylvinho","goal","89'"
"18131","HT","1=0","L. Nilis","https://thumb.resfu.com/img_data/players/small/265705.jpg?size=37x&5","/jugador/2001/Nilis-265705","goal","10'"
"18131","AT","1=1","M. Desailly","https://thumb.resfu.com/img_data/players/small/265148.jpg?size=37x&5","/jugador/2001/Desailly-265148","goal","30'"
"18132","AT","0=1","Stephen Howey","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Stephen-Howey-434221","goal","34'"
"18132","AT","0=2","G. Wiekens","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Gerard-Wiekens-55048","goal","40'"
"18132","HT","1=2","L. Bowyer","https://thumb.resfu.com/img_data/players/small/291.jpg?size=37x&5","/jugador/2001/Lee-Bowyer","goal","56'"
"18133","HT","1=0","J. Arca","https://thumb.resfu.com/img_data/players/small/67.jpg?size=37x&5","/jugador/2001/Julio-Arca","goal","25'"
"18133","AT","1=1","D. Suker","https://thumb.resfu.com/img_data/players/small/258363.jpg?size=37x&5","/jugador/2001/Suker-258363","goal","32'"
"18134","AT","0=1","F. Jeffers","https://thumb.resfu.com/img_data/players/small/9471.jpg?size=37x&5","/jugador/2001/Francis-Jeffers","goal","25'"
"18134","AT","0=2","A. Nyarko","https://thumb.resfu.com/img_data/players/small/265483.jpg?size=37x&5","/jugador/2001/Nyarko-265483","goal","41'"
"18134","HT","1=2","S. Rebrov","https://thumb.resfu.com/img_data/players/small/22853.jpg?size=37x&5","/jugador/2001/Serhiy-Rebrov","goal","45'"
"18134","HT","2=2","S. Rebrov","https://thumb.resfu.com/img_data/players/small/22853.jpg?size=37x&5","/jugador/2001/Serhiy-Rebrov","goal","61'"
"18134","HT","3=2","Les Ferdinand","https://thumb.resfu.com/img_data/players/small/9760.jpg?size=37x&5","/jugador/2001/Les-Ferdinand","goal","62'"
"18135","HT","1=0","Andrew Cole","https://thumb.resfu.com/img_data/players/small/9461.jpg?size=37x&5","/jugador/2001/Andy-Cole","goal","11'"
"18135","HT","2=0","Q. Fortune","https://thumb.resfu.com/img_data/players/small/258422.jpg?size=37x&5","/jugador/2001/Fortune-258422","goal","23'"
"18135","HT","3=0","Q. Fortune","https://thumb.resfu.com/img_data/players/small/258422.jpg?size=37x&5","/jugador/2001/Fortune-258422","goal","60'"
"18135","HT","4=0","Teddy Sheringham","https://thumb.resfu.com/img_data/players/small/9489.jpg?size=37x&5","/jugador/2001/Teddy-Sheringham","goal","71'"
"18135","HT","5=0","Teddy Sheringham","https://thumb.resfu.com/img_data/players/small/9489.jpg?size=37x&5","/jugador/2001/Teddy-Sheringham","goal","81'"
"18135","HT","6=0","D. Beckham","https://thumb.resfu.com/img_data/players/small/72555.jpg?size=37x&5","/jugador/2001/D-Beckham-72555","goal","85'"
"18136","AT","0=1","A. Shearer","https://thumb.resfu.com/img_data/players/small/265441.jpg?size=37x&5","/jugador/2001/Shearer-265441","goal","30'"
"18136","AT","0=2","K. Gallacher","https://thumb.resfu.com/img_data/players/small/265699.jpg?size=37x&5","/jugador/2001/Gallacher-265699","goal","58'"
"18137","AT","0=1","A. Boksic","https://thumb.resfu.com/img_data/players/small/264964.jpg?size=37x&5","/jugador/2001/Boksic-264964","goal","12'"
"18137","AT","0=2","J. Job","https://thumb.resfu.com/img_data/players/small/3369.jpg?size=37x&5","/jugador/2001/Joseph-Desire-Job","goal","51'"
"18137","AT","0=3","Brian Deane","https://thumb.resfu.com/img_data/players/small/265475.jpg?size=37x&5","/jugador/2001/Deane-265475","goal","59'"
"18137","HT","1=3","M. Christie","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Malcolm-Christie","goal","68'"
"18137","HT","2=3","B. Strupar","https://thumb.resfu.com/img_data/players/small/265596.jpg?size=37x&5","/jugador/2001/Strupar-265596","goal","83'"
"18137","HT","3=3","M. Christie","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Malcolm-Christie","goal","88'"
"18138","HT","1=0","Ade Akinbiyi","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Adeola-Akinbiyi","goal","57'"
"18138","HT","2=0","M. Elliott","https://thumb.resfu.com/img_data/players/small/265485.jpg?size=37x&5","/jugador/2001/Elliott-265485","goal","73'"
"18138","AT","2=1","Jim Magilton","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Jim-Magion","goal","89'"
"18139","HT","1=0","M. Owen","https://thumb.resfu.com/img_data/players/small/581.jpg?size=37x&5","/jugador/2001/M-Owen-581","goal","5'"
"18139","HT","2=0","M. Owen","https://thumb.resfu.com/img_data/players/small/581.jpg?size=37x&5","/jugador/2001/M-Owen-581","goal","14'"
"18139","HT","3=0","M. Owen","https://thumb.resfu.com/img_data/players/small/581.jpg?size=37x&5","/jugador/2001/M-Owen-581","goal","33'"
"18139","AT","3=1","S. Staunton","https://thumb.resfu.com/img_data/players/small/265533.jpg?size=37x&5","/jugador/2001/Staunton-265533","goal","83'"
"18139","HT","4=1","S. Staunton","https://thumb.resfu.com/img_data/players/small/265533.jpg?size=37x&5","/jugador/2001/Staunton-265533","goal","83'"
"18140","HT","1=0","J. Hasselbaink","https://thumb.resfu.com/img_data/players/small/258278.jpg?size=37x&5","/jugador/2001/Hasselbaink-258278","goal","31'"
"18140","HT","2=0","G. Zola","https://thumb.resfu.com/img_data/players/small/264570.jpg?size=37x&5","/jugador/2001/Zola-264570","goal","58'"
"18140","AT","2=1","Thierry Henry","https://thumb.resfu.com/img_data/players/small/23567.jpg?size=37x&5","/jugador/2001/T-Henry-23567","goal","76'"
"18140","AT","2=2","Sylvinho","https://thumb.resfu.com/img_data/players/small/7326.jpg?size=37x&5","/jugador/2001/Sylvinho","goal","86'"
"18141","HT","0=0","Brown","https://thumb.resfu.com/img_data/players/small/265522.jpg?size=37x&5","/jugador/2001/Brown-265522","yellowbeforredcard","59'"
"18141","AT","0=1","M. Pahars","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Marian-Pahars","goal","79'"
"18141","HT","1=1","J. Johansson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Jonatan-Lillebror-Johansson","goal","82'"
"18142","AT","0=1","Lee Hendrie","https://thumb.resfu.com/img_data/players/small/9408.jpg?size=37x&5","/jugador/2001/Lee-Hendrie","goal","28'"
"18142","AT","0=2","Dion Dublin","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Dion-Dublin","goal","54'"
"18142","HT","1=2","M. Stewart","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Marcus-Stewart-69329","goal","90'"
"18143","HT","1=0","Gerry Taggart","https://thumb.resfu.com/img_data/players/small/10050.jpg?size=37x&5","/jugador/2001/Gerry-Taggart","goal","66'"
"18144","HT","1=0","M. Owen","https://thumb.resfu.com/img_data/players/small/581.jpg?size=37x&5","/jugador/2001/M-Owen-581","goal","11'"
"18144","HT","2=0","Dietmar Hamann","https://thumb.resfu.com/img_data/players/small/358.jpg?size=37x&5","/jugador/2001/Dietmar-Hamann","goal","56'"
"18144","AT","2=1","George Weah","https://thumb.resfu.com/img_data/players/small/265050.jpg?size=37x&5","/jugador/2001/Weah-265050","goal","67'"
"18144","AT","2=2","Kevin Horlock","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Kevin-Horlock","goal","81'"
"18144","HT","3=2","Dietmar Hamann","https://thumb.resfu.com/img_data/players/small/358.jpg?size=37x&5","/jugador/2001/Dietmar-Hamann","goal","82'"
"18145","HT","1=0","P. Scholes","https://thumb.resfu.com/img_data/players/small/453.jpg?size=37x&5","/jugador/2001/P-Scholes-453","goal","14'"
"18145","HT","2=0","Teddy Sheringham","https://thumb.resfu.com/img_data/players/small/9489.jpg?size=37x&5","/jugador/2001/Teddy-Sheringham","goal","76'"
"18145","HT","3=0","P. Scholes","https://thumb.resfu.com/img_data/players/small/453.jpg?size=37x&5","/jugador/2001/P-Scholes-453","goal","82'"
"18146","HT","0=1","Steve Watson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Steve-Watson","owngoal","7'"
"18146","AT","0=2","F. Jeffers","https://thumb.resfu.com/img_data/players/small/9471.jpg?size=37x&5","/jugador/2001/Francis-Jeffers","goal","54'"
"18146","AT","0=3","F. Jeffers","https://thumb.resfu.com/img_data/players/small/9471.jpg?size=37x&5","/jugador/2001/Francis-Jeffers","goal","87'"
"18148","HT","1=0","S. Mccall","https://thumb.resfu.com/img_data/players/small/265678.jpg?size=37x&5","/jugador/2001/Mccall-265678","goal","10'"
"18148","AT","1=1","A. Cole","https://thumb.resfu.com/img_data/players/small/102.jpg?size=37x&5","/jugador/2001/A-Cole-102","goal","66'"
"18150","HT","1=0","M. Christie","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Malcolm-Christie","goal","7'"
"18150","HT","2=0","S. Valakari","https://thumb.resfu.com/img_data/players/small/265595.jpg?size=37x&5","/jugador/2001/Valakari-265595","goal","39'"
"18150","AT","2=1","C. Jensen","https://thumb.resfu.com/img_data/players/small/9413.jpg?size=37x&5","/jugador/2001/Claus-Jensen","goal","59'"
"18150","AT","2=2","J. Johansson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Jonatan-Lillebror-Johansson","goal","62'"
"18151","HT","1=0","S. Campbell","https://thumb.resfu.com/img_data/players/small/93.jpg?size=37x&5","/jugador/2001/Sulzeer-Jeremiah-Campbell","goal","67'"
"18152","HT","1=0","S. Wiltord","https://thumb.resfu.com/img_data/players/small/52666.jpg?size=37x&5","/jugador/2001/S-Wiord","goal","24'"
"18152","HT","2=0","P. Vernazza","https://thumb.resfu.com/img_data/players/small/265712.jpg?size=37x&5","/jugador/2001/Vernazza-265712","goal","72'"
"18152","AT","2=1","M. Hadji","https://thumb.resfu.com/img_data/players/small/10080.jpg?size=37x&5","/jugador/2001/Mustapha-Hadji","goal","80'"
"18153","HT","1=0","G. Southgate","https://thumb.resfu.com/img_data/players/small/9378.jpg?size=37x&5","/jugador/2001/Gareth-Southgate","goal","5'"
"18153","HT","2=0","Dion Dublin","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Dion-Dublin","goal","75'"
"18154","HT","1=0","J. Johansson","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Jonatan-Lillebror-Johansson","goal","39'"
"18155","AT","0=1","N. Butt","https://thumb.resfu.com/img_data/players/small/103199.jpg?size=37x&5","/jugador/2001/Nicky-Butt","goal","27'"
"18155","AT","0=2","R. Giggs","https://thumb.resfu.com/img_data/players/small/27147.jpg?size=37x&5","/jugador/2001/R-Giggs-27147","goal","29'"
"18155","AT","0=3","O. Solskjr","https://thumb.resfu.com/img_data/players/small/600.jpg?size=37x&5","/jugador/2001/Ole-Gunnar-Solskjaer","goal","38'"
"18155","HT","1=3","T. Gravesen","https://thumb.resfu.com/img_data/players/small/355.jpg?size=37x&5","/jugador/2001/Thomas-Gravesen","goal","54'"
"18156","HT","1=0","L. Bowyer","https://thumb.resfu.com/img_data/players/small/291.jpg?size=37x&5","/jugador/2001/Lee-Bowyer","goal","4'"
"18156","AT","1=1","James Scowcroft","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/James-Scowcroft","goal","12'"
"18156","AT","1=2","Jermaine Wright","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Jermaine-Wright","goal","47'"
"18157","HT","1=0","M. Pahars","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Marian-Pahars","goal","47'"
"18157","HT","2=0","M. Pahars","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Marian-Pahars","goal","61'"
"18158","HT","1=0","K. Kilbane","https://thumb.resfu.com/img_data/players/small/378.jpg?size=37x&5","/jugador/2001/K-Kilbane-378","goal","40'"
"18158","HT","2=0","K. Phillips","https://thumb.resfu.com/img_data/players/small/9482.jpg?size=37x&5","/jugador/2001/K-Phillips-9482","goal","74'"
"18158","AT","2=1","M. Christie","https://thumb.resfu.com/media/img/avatar-player.jpg?size=37x","/jugador/2001/Malcolm-Christie","goal","83'"
"18159","AT","0=1","S. Gerrard","https://thumb.resfu.com/img_data/players/small/349.jpg?size=37x&5","/jugador/2001/S-Gerrard-349","goal","12'"
"18159","HT","1=1","P. Di Canio","https://thumb.resfu.com/img_data/players/small/9757.jpg?size=37x&5","/jugador/2001/Paolo-Di-Canio","goal","69'"
"18160","AT","0=1","M. Izzet","https://thumb.resfu.com/img_data/players/small/9581.jpg?size=37x&5","/jugador/2001/Muzzy-Izzet","goal","8'"
"18160","AT","0=2","S. Collymore","https://thumb.resfu.com/img_data/players/small/258216.jpg?size=37x&5","/jugador/2001/Collymore-258216","goal","82'"
"18161","AT","0=1","Gianluca Festa","https://thumb.resfu.com/img_data/players/small/265248.jpg?size=37x&5","/jugador/2001/Festa-265248","goal","55'"
"18161","HT","1=1","P. Wanchope","https://thumb.resfu.com/img_data/players/small/257747.jpg?size=37x&5","/jugador/2001/Wanchope-257747","goal","67'"
"18162","AT","0=1","J. Hasselbaink","https://thumb.resfu.com/img_data/players/small/258278.jpg?size=37x&5","/jugador/2001/Hasselbaink-258278","goal","8'"
